GeneID,GSM8253507,GSM8253508,GSM8253510,GSM8253512,GSM8253514,GSM8253515,GSM8253516,GSM8253517,GSM8253518
26099,31.08,37.32,27.38,38.74,31.85,41.22,34.72,31.75,45.42
374955,7.315,8.509,6.426,8.924,7.298,9.243,7.837,7.924,10.73
55707,18.12,20.15,15.09,24.82,21.76,24.82,19.18,19.74,20.5
107984921,0.3353,0.2773,0.3098,0.2194,0.3129,0.234,0.613,0.2179,0.379
114819,1.587,0.9169,1.461,1.143,1.765,0.9136,2.174,0.9661,1.512
26871,0.1896,0.1614,0.1751,0.167,0.2063,0.1929,0.4577,0.2053,0.375
107985757,0,0,0,0,0,0,0,0,0
100132147,0,0.01712,0,0,0,0.02047,0.07283,0,0.01989
107985758,0,0,0,0,0,0,0,0,0
7195,0,0,0,0,0,0,0,0,0
55672,9.242,4.662,9.556,7.879,7.673,7.334,5.402,7.251,7.849
105376794,4.652,1.754,5.173,3.434,2.757,2.11,3.882,1.735,2.558
84809,6.799,3.583,8.413,5.027,5.292,4.589,6.379,3.453,4.756
11209,0.9317,0.4718,1.722,0.4363,1.386,0.3481,1.025,0.6899,0.5949
107985736,0,0.01891,0.01026,0,0.08463,0.0113,0,0.01203,0.05493
26869,0,0.1614,0.1751,0.167,0.2063,0.1929,0.2289,0.2053,0.375
107985759,0,0,0,0,0,0,0,0,0
284729,0,0,0,0,0,0,0,0,0
100189045,0,0,0,0,0,0,0,0,0
6060,0,0.1614,0.3503,0,0.2063,0.1929,0.2289,0.2053,0.375
11223,0.1132,0.01134,0.7199,0.02933,0.3552,0.02711,0.07236,0.1515,0.2042
100500876,0,0,0,0,0,0,0,0,0
100189298,0,0,0,0,0,0,0,0,0
112267871,0.07219,0.04096,0,0.08479,0,0.07347,0.02905,0,0.0238
7193,0,0,0,0,0,0,0,0,0
100189183,0,0,0,0,0,0,0,0,0
105376805,4.935,2.52,6.839,4.173,3.384,3.064,3.277,3.475,2.001
791226,0,0,0,0,0,0,0,0,0
26870,0,0.1614,0.1751,0.167,0,0,0.2289,0.2053,0.5624
9696,4.514,2.108,5.598,2.541,5.529,2.435,3.727,4.005,2.974
4237,49.99,43.59,33.12,53.96,51.62,45.53,44.33,56.67,25.73
105376806,35.08,32.33,23.8,37.94,36.57,33.47,35.17,40.04,21.92
23400,8.472,15.41,9.847,9.517,8.636,10.45,15.45,9.086,9.414
6390,39.14,51.67,35.34,57.6,42.41,51.22,56.17,40.15,61.1
11240,0.02709,2.19,0.1001,0.2088,0.1327,0.1447,2.011,0.3448,0.1607
105376808,0,0,0,0,0,0,0,0.04092,0
400743,1.317,2.871,3.116,0.3249,2.81,0.3218,5.089,1.027,0.7817
29943,0.1115,0.9804,0.08827,0.08416,0.1271,0.08644,1.858,0.09775,0.2887
51702,0.01812,0.0257,0.01116,0.03192,0.2104,0.0922,0.02187,0,0.02389
100616188,0,0,0,0,0,0,0,0,0
23569,0,0,0,0,0,0,0,0,0
353238,0,0,0,0,0,0,0,0,0
55920,21.13,27.03,17.4,22.36,22.77,25.57,29.49,19.55,29.62
55160,3.303,2.312,2.931,1.666,3.409,2.064,3.302,3.138,2.38
107984028,0,0,0,0,0,0,0,0,0
81569,0,0,0,0.04192,0,0.08072,0.01915,0,0
105376809,0,0,0,0,0,0,0,0,0
105376812,0,0,0,0,0,0,0,0,0
101927876,0,0,0,0,0,0,0,0,0
84966,0,0,0,0,0,0,0,0,0
105376814,0,0,0,0,0,0,0,0,0
127707,0,0,0.005665,0.005402,0,0.01248,0.01481,0.006642,0
5081,0,0,0,0,0,0,0,0,0.019
80834,0,0,0,0,0,0,0,0,0
8659,5.174,6.954,5.55,4.214,6.87,4.922,7.966,5.727,5.933
100616120,0,0,0,0,0,0,0,0,0
100302276,0,0,0,0,0,0,0,0,0
126917,5.414,10.03,4.839,4.166,5.301,4.87,12.2,4.524,6.096
105376815,0,0.01643,0,0,0.01051,0,0,0,0
23352,6.72,6.683,7.779,7.378,6.693,7.164,7.649,5.907,7.697
101927895,4.403,6.003,6.423,5.629,4.433,5.998,4.836,4.734,5.468
23065,14.88,19.3,19.88,19.05,14.15,21.46,14.85,15.02,18.95
51154,13,17.41,11.63,22.59,8.987,18.97,13.92,11.69,25.43
246181,0.1974,0.1569,0.3526,0.1391,0.05731,0.05358,0.2384,0.1141,0.1172
22977,0.2619,0.2582,1.019,0.1943,0.1951,0.2385,0.3495,0.1643,0.15
100506730,1.186,1.233,1.984,0.8799,0.9513,0.9658,1.447,0.9467,0.7903
8574,15.67,11.63,12.6,12.59,16.78,15.5,10.88,15.85,12.19
54896,2.139,2.752,2.484,2.57,2.729,2.493,2.663,2.333,2.885
832,71.79,80.3,67.57,76.69,60.68,80.22,65.39,69.2,69.33
105376819,0.1829,0.2802,0.03379,0.1933,0.03981,0.2978,0.04416,0.1189,0
105376818,0,0,0,0,0,0,0,0,0
105376817,0.02554,0,0,0.0225,0,0,0,0,0.02526
105378614,0,0,0,0,0,0.7643,0,0,0
440574,8.112,7.387,6.761,9.528,6.415,8.653,9.048,6.439,8.851
100532736,36.1,17.95,39.4,12.84,30.49,12.56,15.48,36.58,14.55
644068,1.669,0.1895,0.2399,1.961,1.938,1.435,0.5822,1.125,2.605
4681,22.82,9.851,25.49,5.855,19.38,5.517,7.69,23.54,7.063
3362,0.03272,0.01393,0.03023,0,0,0.01665,0,0.02659,0.03237
255104,3.528,2.445,4.652,3.51,4.089,3.428,2.417,3.864,2.153
54546,0,0,0.02289,0,0,0,0,0,0
105376823,0,0,0.09333,0.08899,0,0,0.06098,0,0.02498
23252,2.176,4.237,4.53,2.86,1.922,2.359,4.252,1.753,3.108
30814,0,0,0,0,0,0,0,0,0
5320,0,0,0,0,0,0,0,0.03279,0
5322,0.09875,0,0.008294,0,0.009772,0,0,0.009725,0
26279,0,0,0,0,0,0.0236,0,0,0
64600,0,0,0,0,0,0,0,0,0
391013,0,0,0,0,0,0,0,0,0
127733,0,0,0,0,0.02075,0,0,0,0
101928017,0,0,0,0,0,0,0,0,0
105376825,0,0,0,0,0,0,0,0,0
105376826,0,0,0,0,0,0,0,0,0
105376827,0,0,0,0,0,0,0,0,0
105376828,0,0,0,0,0,0,0,0,0
127731,0,0,0,0,0,0,0,0,0
339505,0.01644,0.02099,0.007592,0,0,0,0.029760000000000002,0,0
55450,23.68,7.896,48.12,13.59,31.18,12.45,7.487,34.34,13.93
79594,8.462,10.95,9.291,10.19,10.05,11.92,9.942,8.727,10.19
163933,0.1143,0.6918,0.1173,0.5034,0.6221,0.698,0.6439,0.4402,0.1884
978,4.534,2.617,11.29,1.659,14.51,1.564,1.763,13.53,0.8741
65018,30.33,30.34,29.17,24.58,37.33,24.72,31.67,32.13,20.55
102464833,40.98,46.67,35.25,30.62,55.38,39.98,48.79,33.37,20.96
100861548,14.26,15.09,15.25,13.39,16.12,14.51,14.29,15.55,11.88
1650,105.2,125.9,141,123.7,105.8,150.3,101.5,107.1,121.7
57576,0.4411,0.5567,0.7026,0.9379,0.7367,1.308,0.8906,0.4613,1.459
400745,2.106,4.733,6.148,5.343,4.386,5.092,7.422,2.103,7.044
112268222,6.567,4.942,6.707,5.71,5.837,5.483,4.857,5.652,5.845
50809,21.55,13.59,20.99,17.62,19.91,15.57,15.85,16.22,20.65
8672,14.89,15.99,15.94,15.54,14.9,19.59,12.58,14.76,13.83
105376830,0,0.01929,0.02093,0,0,0,0,0,0
105376829,0,0,0,0,0,0,0,0,0
100302155,0,0,0,0,0,0,0,0,0
1889,22.52,44.81,31.54,55.69,31.94,63.97,33.27,28.41,34.86
100506801,0.01208,0.09253,0.1227,0.117,0.2104,0.08605,0.2479,0.05233,0.09556
105376832,0,0,0,0,0,0,0,0,0
84224,2.765,2.315,3.249,3.142,1.613,2.758,2.775,1.72,1.802
249,0.02201,4.047,0.02033,1.667,0.04792,2.027,3.335,0,1.382
105376834,0,0,0,0,0,0,0,0,0
5909,0.05589,0.2081,0.1097,0.2092,0.03802,0.2346,0.194,0.007568,0.01382
84196,8.5,6.7,6.963,7.439,7.212,7.599,7.569,6.599,7.776
401944,17.87,12.31,23.09,8.211,20.68,9.042,12.93,21.75,11.38
3339,55.57,38.32,72.46,23.3,64.11,29.2,33.7,66.13,30.84
23436,0,0,0,0,0,0,0,0,0
10136,0,0,0,0,0,0,0,0,0.03394
101928043,0.4008,0.455,0.6172,0.3531,0.9212,0.2267,0.4302,0.3377,0.3524
29092,4.995,3.336,5.463,3.611,4.364,3.647,4.083,3.227,4.585
112268223,0.2221,0.7561,0.5569,0.2515,0.3453,0.2906,0.9192,0.2062,0.251
998,22.78,30.12,21.12,30.27,20.53,26.14,26.93,23.28,31.94
54361,0.01967,0.03767,0.02272,0.004332,0.03212,0.01502,0.03562,0.02131,0.01945
105376845,0.08294,0.09885,0.1839,0.2338,0.1083,0.03377,0.1602,0.1258,0.1313
105376850,0.04166,0,0.009622,0,0.01134,0,0.05029,0,0.0103
107985377,0,0,0,0,0,0,0,0,0
100616433,0,0,0,0,0,0,0,0,0
105376856,0.03198,0.1361,0.02955,0.02817,0.03482,0.1628,0.3861,0.03465,0.0949
9923,3.741,4.169,3.564,4.673,4.299,4.269,5.754,3.019,5.098
2046,0,0,0,0,0,0,0,0,0
102466615,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0,0
714,0,0,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0,0,0
2048,1.302,11.95,2.55,4.753,0.786,4.457,7.468,0.8737,6.702
100616391,0,0,0,0,0,0,0,0,0
100422914,10.06,56.43,9.715,22.96,2.986,25.13,34.22,3.962,32.56
646262,0,0,0,0,0,0,0,0,0
729059,0,0,0.1122,0,0,0,0.2932,0,0
23028,20.01,27.3,17.14,28,14.45,26.75,20.86,17.56,22.94
100422866,0,0,0,0,0,0,0,0,0
7798,7.89,11.79,7.965,11.35,8.3,12.1,9.932,9.099,9.855
3352,0.01097,1.204,0.01013,1.179,0.01194,0.9375,0.9267,0.05939,0.1952
100996511,0.6464,0.3166,0.679,0.3822,0.5783,0.3154,0.6948,0.5179,0.7181
10236,16.28,20.01,17.07,22.51,11.46,20.82,12.39,15.7,20.99
80818,4.755,4.816,4.471,4.2,6.286,5.13,5.764,5.144,4.176
148898,1.701,1.162,1.221,0.8782,2.123,0.772,1.962,1.244,0.7931
6920,5.602,2.369,6.003,1.609,11.16,2.745,4.203,5.365,3.055
55616,9.277,2.887,4.128,3.867,8.346,4.721,4.396,6.731,2.833
1870,0.5936,0.1374,0.3368,0.43120000000000003,0.08503,0.0477,0.01886,0.2595,0.1391
101928163,0.0513,0.0655,0.0237,0.113,0.02792,0,0,0.08336,0.05074
105376859,0.07259,0.1854,0.1174,0.07994,0.2371,0.1108,0.3287,0.1769,0.05385
3399,65.74,73.26,105.9,68.52,113.7,65.32,69.93,95.43,132.4
107984928,0,0.04781,0,0.02474,0,0.1429,0.0339,0,0.08333
259283,0,0,0,0,0,0,0.02662,0,0
6135,382.6,363.7,372.2,472.6,407.8,414.3,411.9,390.9,492
6924,11.5,13.39,11.82,13.44,11.66,14.91,13.4,11.21,14.63
100506963,4.732,5.273,5.246,4.598,4.808,5.838,4.674,4.629,5.106
57095,16.69,17.38,17.75,20.38,13.51,22.31,18.49,15.79,18.34
105376860,5.53,8.266,4.299,9.505,6.533,11.87,10.34,4.456,9.604
11313,10.54,19.01,9.329,21.76,11.92,25.52,24.28,9.072,21.53
2582,6.597,9.238,5.937,14.8,5.06,14.99,12.57,4.48,16.97
3155,15.6,11.83,16.97,11.6,20.46,15.76,12.72,16.8,12.58
105376861,0,0,0,0,0.04687,0,0.05198,0.1399,0
2517,0.949,3.694,2.009,1.364,2.708,1.791,3.293,2.395,1.485
1269,0,0.004186,0,0,0,0,0.005937,0,0
107984929,0,0,0,0,0,0,0,0,0
100616492,0,0,0,0,0,0,0,0,0
55629,35.99,24.13,30.74,29.35,34.42,22.64,27.19,31.91,31.47
10772,11.58,10.08,10.2,12.81,9.103,9,10.97,9.573,13.4
105378615,0,0,0,0,0,0,0,0,0
105376863,0.05251,0.02235,0,0,0,0,0,0,0.02597
107984931,0.08684,0,0,0,0,0.1768,0,0,0
127294,0.2105,0.06432,0.2643,0.07607,0.2585,0.2033,0.04561,0.07601,0.01601
107985737,0,0,0,0,0,0,0,0,0
105376864,0,0,0,0,0,0,0,0,0
58985,0.1602,0.009091,0.2171,0,0.1395,0,0,0.09255,0.01056
163702,0,0.1142,0.01127,0,0,0.01242,0.1252,0.03965,0.006034
284632,0,0,0,0,0,0,0,0.03649,0
105376871,0.01187,0.02525,0,0,0.006458,0.03019,0.007163,0,0
57822,0.087790000000000007,0.01495,0.03245,0.116,0.09557,0.2502,0.159,0.03804,0.1997
90529,3.684,2.195,4.187,3.803,3.46,4.185,2.203,3.276,2.728
57185,16.22,19.14,30.58,21.22,21.74,25.26,16.04,16.4,19.07
100750325,0.05866,0.1997,0.1084,0.155,0,0.1194,0.07082,0.2542,0.05801
11123,4.433,2.781,4.427,4.702,3.898,5.512,2.636,3.591,2.527
100506985,1.789,1.006,2.125,1.745,1.635,2.114,1.041,1.8,0.9164
400746,0,0,0,0,0,0,0,0,0
10250,16.62,15.24,14.08,16.85,15.17,15.11,17.46,13.5,18.03
25932,235.6,198.9,250.1,214.4,222.7,204.8,150.8,276.4,210.8
105376876,0,0,0,0.06575,0,0.1519,0,0,0
864,1.566,0.01079,1.224,0,1.539,0,0.03062,1.69,0.1442
102465437,0,0,0,0,0,0,0,0,0
107984932,0.04218,0,0,0,0.06887,0,0,0.02285,0
105376878,0.01962,0,0.003625,0,0.01281,0.001997,0,0.01913,0.009702
100616365,0,0,0,0,0,0,0,0,0
105376879,0,0,0,0,0,0,0,0,0
25949,19.27,14.13,20.84,15.7,23.46,14.82,13.8,21.12,15.56
57035,21.8,7.123,19.03,12.63,29.2,8.486,18.1,17.31,10.25
105376882,0,0,0.02934,0,0.1037,0,0,0,0
6007,0.1684,0.02606,0.1414,0.02023,0.3249,0.02337,0.05544,0.4145,0.08326
23585,36.89,29.45,40.53,28.41,44.87,27.34,25.25,46.34,26.67
6006,11.07,9.65,13.17,9.496,13.69,8.284,7.372,15.41,8.336
55219,7.548,9.101,8.102,7.825,7.149,6.546,7.719,7.31,9.553
26119,4.045,2.681,4.477,2.443,5.014,2.403,3.144,4.654,3.037
57134,1.33,0.4679,1,0.6537,4.625,0.8559,0.3849,4.835,0.299
57190,57.18,40.21,57.74,49.62,65.75,58.44,33.85,69.69,44.9
56181,15.43,13.62,15.43,17.49,18.18,17.74,17.49,15.37,18.03
646471,3.702,2.391,3.381,2.586,3.863,2.391,4.952,2.517,3.257
79000,3.215,3.066,2.767,3.776,2.783,3.403,2.946,2.601,4.29
164091,5.575,5.97,6.58,6.4,7.964,8.011,5.99,6.231,7.452
3925,44.13,58.09,38.77,83.18,21.75,56.41,49.63,29.79,91.33
100500808,47.13,61.46,34.59,75.09,21.47,58.52,52.06,28.97,95.88
105376885,0,0,0,0,0,0,0,0,0
5051,2.327,3.276,2.664,3.149,3.613,3.863,3.676,2.579,3.409
101928216,0.5448,1.053,0.05971,0.3091,0.603,0.3947,1.94,0.4701,0.6392
2134,1.9,4.022,0.2265,1.847,2.483,1.49,6.305,2.154,2.694
7780,0,0.02443,0,0,0,0,0.0231,0,0
105376910,0,0,0,0,0,0,0,0,0
84676,0,0.01239,0,0.02564,0,0.01481,0.01757,0,0
149420,0.879,0.8202,1.025,0.9275,0.8289,0.7224,0.8909,0.8401,1.227
105376886,0,0.04207,0,0,0,0,0.05967,0,0
79927,0,0.1324,0.01026,0.02935,0,0,0.1341,0,0.04394
110806296,0,0,0,0,0,0,0,0,0
51042,13.59,23.02,15.26,21.51,13.68,19.44,22.77,14.36,24.19
10256,0.3041,0.1139,0.1124,0.3321,0.1192,0.1362,0.3965,0.06588,0.2887
378807,0,0,0,0,0,0,0,0,0
101928303,0,0.1227,0.05329,0.127,0,0.08806,0.2437,0,0.1141
64793,3.332,3.833,2.854,4.044,2.022,2.959,3.535,1.903,4.453
83442,563.2,448.4,635.3,571.7,535.4,567.7,443.1,587.9,586.1
91544,4.636,3.282,4.145,3.529,5.569,3.237,6.557,4.096,5.832
1043,0,0,0,0,0,0,0,0,0
55057,0.005275,0.008981,0,0,0,0.005369,0.03821,0,0.02609
257101,0,0,0,0,0,0,0,0,0
79727,0,0,0.007155,0,0,0,0,0,0
79947,12.06,16.67,12.41,16.38,13.73,20.29,22.47,10.86,19.13
101928324,0.3569,0.2025,0.3297,0.1747,0.1727,0.1211,0.383,0.08591,0.6667
3151,127,100.7,117.7,136.1,86.03,101,99.03,98.58,185.5
6195,0.2259,1.973,0.1701,1.379,0.1184,1.874,1.99,0.136,2.351
100302190,0,0,0,0,0,0,0,0,0
105376888,0.01804,0.01536,0,0,0,0,0,0,0
101928728,0.2239,0.1786,0.2715,0.2465,0.2589,0.1424,0.1182,0.1212,0.2214
8289,7.469,10.86,8.231,11.97,6.181,10.92,9.345,6.406,13.27
55650,4.482,2.928,5.103,3.095,5.279,3.887,3.061,4.581,2.934
84243,6.094,4.904,5.403,6.715,5.225,6.836,5.468,5.033,7.186
2810,0.09507,0.04046,0.06588,0.1047,0.1294,0.07257,0.2296,0.07724,0.1645
54707,6.284,5.814,6.44,6.874,5.919,7.02,7.032,5.624,7.013
63906,4.506,4.446,4.014,3.776,4.188,4.482,4.857,3.835,5.932
10726,22.79,29.85,23.1,39.41,20.51,38.13,22.5,23.31,38.39
8431,0,0.01642,0,0.05097,0,0.01963,0,0,0
126695,0,0.01329,0,0.01375,0,0.01589,0,0,0
388610,81.34,14.99,94.8,39.47,43.51,42.3,13.83,53.73,14.97
115572,2.454,5.433,1.592,6.404,1.847,5.154,3.671,2.163,6.196
101928391,0.09517,0.05401,0.02931,0.02794,0.1381,0.1614,0.0766,0.1031,0.09412
6548,9.859,13.37,13.09,14.17,19.18,19.26,13.07,11.33,14.47
102723760,0,0,0,0,0,0,0,0,0
105376890,0,0,0,0,0,0,0,0,0
23038,10.33,8.826,11.17,8.985,11.38,9.473,8.865,12.12,8.35
84065,10.72,10.69,9.195,9.862,11.6,10.2,10.96,9.976,12.27
644961,0.7971,0.7185,0.6065,0.7951,0.6125,0.6324,0.9341,0.6095,1.322
84958,0.1213,0.6771,0.1121,0.08313,0.08805,0.05489,2.197,0.07302,0.1867
9064,8.993,4.774,6.857,6.21,7.494,6.138,6.13,7.677,4.258
8547,0.176,0.04993,0.1355,0.02584,0.06385,0,0,0.2542,0
388611,0,0.05321,0,0,0,0.02121,0,0,0
2827,0.4219,0.4458,0.5645,0.6664,0.2375,0.6219,0.562,0.3309,0.8489
10163,34.16,22.22,35.44,23.28,32.62,26.6,19.9,33.82,26.21
105376892,0.01122,0,0.04146,0.04942,0.04885,0,0.04063,0,0
27245,7.892,8.852,6.239,8.276,7.921,9.503,10.46,6.255,7.719
2268,0.04465,0,0.02475,0.0472,0.1069,0.06363,0,0.07739,0.01767
111216282,0,0.12,0,0,0,0,0,0.07636,0
2537,15.61,12.13,9.984,68.66,16.46,81.94,8.071,15.78,2.696
199870,2.931,1.634,2.514,2.227,2.922,2.009,2.529,2.23,2.334
23673,25.27,28.26,20.98,24.95,27.9,28.19,28.02,26.15,25.79
5511,14.24,14.89,12.72,16.47,12.85,14.71,13.59,12.96,19.38
677774,0,0,0.346,0,0.2039,0.1906,0.6783,0.2029,1.297
9473,0.8863,0.3966,0.5774,0.6907,0.3587,0.6245,0.3978,0.3816,0.3034
6118,13.75,9.932,8.927,15.05,7.923,13.58,9.226,9.749,12.01
27293,0,0.03897,0,0.008067,0.009968,0.00932,0.07739,0.009919,0.01811
55113,5.61,3.972,6.526,4.062,5.622,5.5,4.244,3.644,6.439
2140,3.519,3.733,3.622,4.908,3.685,4.6,4.209,3.162,4.621
5724,0.03633,0.04948,0.01342,0.032,0,0.1035,0.02631,0,0.093410000000000007
22826,44.2,50.75,37.48,52.9,39.42,52.14,49.86,42.14,60.06
93974,27.58,43.58,23.54,44.46,25.75,35.87,53.99,25.4,37.18
83667,13.76,7.493,26.95,6.101,31.31,10.19,14.59,18.16,18.5
54797,8.111,6.726,6.777,7.757,6.508,7.845,6.398,6.406,9.109
65979,4.93,9.635,4.973,8.007,4.843,7.87,9.074,4.564,8.624
1104,14.59,12.73,11.17,16.18,21.36,12.96,10.97,19.95,20.92
8420,15.32,13.82,14.56,21.44,16.1,10.71,24.46,11.56,21.81
6080,6.908,7.926,6.799,10.98,8.664,5.656,19.4,3.254,9.655
26768,3.488,3.873,4.483,9.351,3.136,3.859,7.323,1.314,6.749
54952,8.3,7.407,7.626,10.91,7.138,8.056,8.959,7.27,8.774
85028,8.225,5.845,6.33,8.481,7.951,4.372,13.88,5.08,12.64
692212,9.715,10.59,11.49,12.67,10.15,4.351,18.77,4.63,15.76
677838,20.8,15.06,11.49,18.75,15.62,7.302,32.05,9.585,27.67
677825,6.594,3.208,2.611,3.319,4.102,1.678,9.099,3.061,6.988
692073,6.96,8.294,7.931,8.584,9.344,4.487,12.32,8.796,12.85
115273,0.834,0.612,1.103,0.722,0.7826,0.761,0.5902,0.7944,0.6542
6883,9.238,8.487,9.724,12.39,10.23,12.16,8.897,8.643,11.11
105378616,0.167,0.07107,0.1286,0.1226,0.2727,0.17,0.0672,0.1206,0.1652
26824,0,0.196,0.2128,0,0,0,0.556,0,0
10691,2.088,2.064,1.998,2.513,1.609,2.144,1.79,2.256,2.468
51441,21.2,25.77,19.82,25.02,18.69,24.82,21.57,21.22,26.3
4985,0.01001,0.0426,0,0.005879,0.003632,0.01019,0.04431,0,0.0198
2035,0.4668,1.54,0.9074,0.8515,0.8034,0.9286,1.335,0.7617,1.561
399474,7.97,3.947,7.93,3.712,6.953,3.029,3.028,8.054,8.048
6429,30.74,24.77,26.2,31.66,25.73,25.73,23.6,26.5,27.7
51102,2.809,2.804,3.149,2.917,4.141,2.931,3.211,3.778,3.763
10076,3.502,1.461,4.376,4.64,4.602,5.846,1.477,1.976,1.419
101928460,0,0,0,0,0,0,0,0,0
107984933,0,0,0,0,0,0,0,0,0
107984934,0,0,0,0,0,0,0.01821,0,0
101929406,0,0,0,0,0,0,0,0,0
105378617,0,0,0,0,0,0,0,0,0
105378618,0,0,0,0,0,0,0,0,0
4146,0.04058,0.1313,0.165,0.06435,0.1325,0.06609,0.0686,0.06155,0.1365
100129196,0.4246,0.3485,0.4203,0.09351,0.8749,0.1852,0.476,0.2957,0.54
7805,0.3326,0.2714,0.1409,0.01221,0.181,0.01411,0.1004,0.1952,0.04112
100616164,0,0,0,0,0,0,0,0,0
105378620,0.008458,0,0,0,0,0,0,0,0
105378621,0,0,0,0,0,0,0,0,0
105378622,0.3048,0.2854,0.1126,0.2416,0,0.1551,0.4784,0.1321,0.1206
400748,0,0,0.009997,0,0,0,0,0.02344,0
9672,35.9,29.73,34.16,27,31.45,29.15,21,35.66,20.6
9698,13.81,16.17,14.02,15.46,13.72,15.63,13.29,13.66,14.95
692234,1.766,1.504,1.958,1.867,1.538,1.079,3.839,2.296,1.747
692235,1.766,1.804,1.632,2.801,2.307,1.438,4.692,1.531,2.096
692200,0.4145,0,0.7659,0,0,0,0.5004,0,0.41
107984935,0.3255,0.6927,0.3008,0.4301,1.595,0.6627,0.5895,0.3526,0.322
79570,0.03661,0.1169,0.02537,0.129,0.01992,0.03726,0.06629,0.01983,0.04526
9410,14.05,17.21,13.36,21.89,10.44,16.05,13.2,13.76,17.97
51538,11.35,17.52,11.96,21.55,9.196,16.69,18.51,9.464,19.31
2170,1.721,4.013,0.7803,3.098,1.396,1.969,4.737,1.089,0.8141
105378623,0,0,0,0,0,0,0,0,0
107985470,0,0,0,0,0,0,0,0,0
347735,14.95,9.27,11.09,18.05,7.081,17.53,8.723,6.818,3.654
105378625,0,0,0,0,0,0,0,0,0
105379772,0,0,0,0,0,0,0,0,0
149086,0,0,0,0,0,0,0,0,0
284551,0,0,0,0,0,0,0,0,0
105378626,0.01606,0.06379,0,0,0.02331,0,0.09693,0.005798,0.01588
64129,0.5481,6.399,0.1568,0.1954,1.037,0.1594,6.035,1.287,1.407
3061,0.9006,1.049,0.8417,0.8937,1.014,1.096,0.9999,0.8635,1.392
553115,10.87,13.83,11.43,12.17,13.16,15.16,14.7,12.81,16.83
107985471,1.938,1.62,2.023,1.265,3.048,0.8769,2.73,2.45,1.598
105378628,0.5763,0.202,0.1879,0.02986,0.2214,0,0.2046,0.3305,0.06706
1307,60.89,22.67,46.27,12.22,51.72,12.15,24.97,60.64,7.94
101929444,10.3,4.64,9.574,2.691,7.303,1.646,9.04,7.592,2.429
576,1.563,5.441,1.112,8.058,1.009,7.2,7.559,1.258,5.368
100423028,0.8181,0,0,0.7207,0,0,0,0,0
90853,18.55,42.36,20.82,38.92,13.56,34.97,60.84,14.92,36.24
8073,52.92,46.88,56.63,56.69,40.08,51.43,38.03,49.22,54.51
10657,38.98,43.32,38.37,49.12,31.16,52.8,30.78,36.15,44.37
55116,3.739,3.032,3.154,4.217,3.122,2.912,3.061,3.337,3.061
100847018,0,0,0,0,0,0,0,0.5708,0
23633,11.74,14.45,11.61,15.32,11.54,18.61,11.68,11.35,14.53
200081,25.67,20.29,24.25,21.87,26.75,25.81,23.01,22.49,25.02
79140,1.823,2.685,1.772,3.055,1.802,2.879,3.011,1.839,2.187
56063,2.948,2.391,2.833,2.439,3.316,2.67,3.622,2.434,2.817
55721,2.029,0.9871,1.684,1.678,1.923,1.25,2.083,1.57,1.625
149069,1.481,0.6127,1.33,0.7804,1.612,0.634,1.303,0.8547,1.109
8668,84.68,92.46,81.15,121.1,85.91,110.5,93.7,83.59,122.7
339483,10.17,3.109,5.092,3.076,13.45,2.614,8.253,7.622,6.417
84734,2.659,1.034,1.789,0.5495,4.86,0.5012,2.061,5.05,1.461
3932,0,0,0,0,0,0,0,0,0
3065,26.17,20.28,23.98,30.13,23.29,27.81,22.71,24.22,27
65108,8.486,71.17,4.96,73.99,5.319,62.38,46.61,7.21,49.38
105378629,0.2203,0.25,0.1357,0.1941,0.1865,0.1993,0.3251,0.1591,0.2421
81629,2.924,1.368,1.859,1.683,2.647,1.385,3.093,1.725,2.033
100128071,2.624,1.363,1.808,1.763,3.728,1.494,3.061,1.686,1.496
55108,13.15,12.86,12.67,12.45,14.85,14.26,15.12,13.03,14.59
728116,0,0.01444,0,0,0,0,0.008775,0,0
653121,2.653,1.23,2.07,1.548,1.956,1.467,1.146,2.108,2.142
102723870,0.3533,0.401,0.272,0.2075,0.4486,0.5393,0.4265,0.2551,0
339487,4.856,5.838,5.019,7.281,5.232,5.439,7.726,4.307,6.832
5928,16.38,15.96,15.62,17.27,14.66,16.92,13.36,15.89,16.6
81493,20.45,19.92,19.95,22.95,22.39,25,19.27,21.83,22.86
57648,5.669,15.98,6.332,12.87,4.671,12.36,13.96,4.989,10.51
8565,46.28,45.74,55.32,37.85,49.63,38.84,34.99,59.07,43.12
64766,5.926,4.321,6.062,5.57,5.594,5.184,4.159,5.536,5.492
252995,0.369,0.3302,0.3147,0.375,0.4222,0.4622,0.7196,0.1845,0.5895
105378631,0.01398,0,0.01292,0.02464,0.06089,0.0427,0,0.0303,0.04149
3208,0.2115,0.1929,0.2373,0.2794,0.1315,0.246,0.09119,0.2782,0.239
113452,9.378,5.566,11.31,11.44,8.523,12.9,6.232,8.264,8.084
105378632,0,0,0,0.04988,0,0.1729,0,0,0.112
127544,1.839,2.662,2.508,3.002,3.853,4.08,2.982,1.721,4.157
204,14.18,14.7,13.43,15.4,12.8,13.36,14.96,13.5,17.38
105378635,0.08708,0,0.1207,0,0,0.04432,0,0,0
113451,0.3582,0.3273,0.3713,0.3541,0.1427,0.2535,0.48,0.1562,0.2549
