"GeneID","BJ.Fibroblast.","BJ.OKS.iM.2","BJ.OKS.iM.21","BJ.OKS.iG.2","BJ.OKS.iG.5","HUES9"
"FREM2",-0.0739380820935883,-0.0308588611209582,-0.0254179843163875,-0.0336288263836364,-0.0369191391702842,0.00576980552130652
"FREM3",-0.0918724070858874,-0.0633604612196808,-0.0656615146799201,-0.0732232086492227,-0.0683176492133561,-0.0635922088993708
"FRG1",0.0213933033196958,0.00574497281191111,0.0178559619014365,0.0203551058339346,0.00757865877351271,0.000970077578993112
"FRG1B",-0.0201486452386971,-0.0194337314614716,-0.0220788318195624,-0.0197550262675141,-0.0275493292993812,-0.0362506676162766
"FRG2",-0.0989485245136763,-0.067724993236905,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FRG2B",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FRG2C",-0.0994220570145409,-0.0681581462252181,-0.071432610669148,-0.0748211801242347,-0.0716137823946622,-0.0725621042993946
"FRK",-0.0988480782257575,-0.0679415697310616,-0.071432610669148,-0.0743617858445998,-0.0716137823946622,-0.0725621042993946
"FRMD1",-0.0994220570145409,-0.0670752637544353,-0.0710070216673816,-0.0749743115507797,-0.0716137823946622,-0.0719591343782926
"FRMD3",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FRMD4A",-0.0548669535240955,-0.031123565724446,-0.0355767372703313,-0.048023180478864,-0.0349585082264004,-0.0611056757984568
"FRMD4B",-0.0985610888311506,-0.0683747227193747,-0.0688790766585498,-0.07313673443224,-0.0716137823946622,-0.0719591343782926
"FRMD5",-0.0985681556752193,-0.0676949764945653,-0.0701890694716949,-0.0747772039201753,-0.0715190659240379,-0.0719490848800095
"FRMD6",-0.0352799273519673,-0.0662089577778091,-0.0684534876567834,-0.0733409096674291,-0.0690564376852486,-0.0713561644571906
"FRMD7",-0.0823765570249235,-0.0624827351688492,-0.0636514023703306,-0.0692688429415951,-0.0653721938143536,-0.0629832654939435
"FRMD8",-0.0854561585282492,-0.0641131850742552,-0.0661631538912799,-0.0676580764789718,-0.0625395411762099,-0.0686679537070383
"FRMPD1",-0.0992068149686933,-0.0675806089076117,-0.0712198161682648,-0.0746680486976897,-0.0711875582764266,-0.0722606193388436
"FRMPD2",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FRMPD2L1",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FRMPD4",-0.0949258898365273,-0.067460288632984,-0.0696356793284512,-0.0743617858445998,-0.0689711928616015,-0.0701502246149866
"FRRS1",-0.0992840813443465,-0.0682499598501062,-0.071354586018966,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FRS2",-0.0871963088103993,-0.0638988085082496,-0.0644529510401795,-0.0677465082178568,-0.067578860742316,-0.0683413148516806
"FRS3",-0.0962792498863491,-0.0668770328417541,-0.0699285791317986,-0.0742447686635673,-0.070526292539145,-0.0712420171005569
"FRY",-0.0800502728882603,-0.065775804789496,-0.0663255426479516,-0.0742392807033638,-0.0699088859217198,-0.0689442847727826
"FRYL",-0.0166709398563532,-0.00350144851937522,0.0382881592787034,0.0314728375799747,0.0280727695230638,0.0170456733528365
"FRZB",-0.0989915729228458,-0.0670752637544353,-0.0710070216673816,-0.0749743115507797,-0.0716137823946622,-0.0719591343782926
"FSCB",-0.0979755530318278,-0.0676474858248667,-0.0706765914183552,-0.0745295012160341,-0.0690158449117586,-0.0718816096738925
"FSCN1",0.0768655622832636,0.092394813339357,0.090927557444379,0.121740646157811,0.0887164303774198,0.0841465141982357
"FSCN2",-0.0968885808513976,-0.0675207925426002,-0.0704348408985293,-0.0734993885407806,-0.0696653292824845,-0.0708335905253679
"FSCN3",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FSD1",-0.0942562479141994,-0.0488828382452841,-0.0582393516143905,-0.0627237974271816,-0.0579746106111229,-0.0532670668241309
"FSD1L",-0.0977001206477604,-0.0679415697310616,-0.0710070216673816,-0.0737492601384199,-0.0699088859217198,-0.0719591343782926
"FSD2",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FSHB",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FSHR",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FSIP1",-0.0977001206477604,-0.0683747227193747,-0.0705814326656153,-0.07313673443224,-0.0716137823946622,-0.0725621042993946
"FSIP2",-0.0985610888311506,-0.0640431928362435,-0.0654743646444188,-0.0725242087260601,-0.0605319553205365,-0.0641205254039667
"FST",-0.0321660924363887,-0.0609801824195052,-0.0636017730366468,-0.0651739002519013,-0.0613844035570077,-0.0623920116281311
"FSTL1",3.82530140696991,0.616006998815361,0.647812802316018,0.742134980493207,0.809817694116563,0.962737250232722
"FSTL3",-0.0258092773346746,-0.0579790509998597,-0.0688790766585498,-0.0712991573137003,-0.0690564376852486,-0.0683413148516806
"FSTL4",-0.0994220570145409,-0.0675084167427484,-0.0705814326656153,-0.07313673443224,-0.0716137823946622,-0.0719591343782926
"FSTL5",-0.0701983362232077,-0.0550245063059736,-0.063433966787336,-0.0648586052968815,-0.0575014632410253,-0.0633051327613018
"FTCD",-0.0985610888311506,-0.0670752637544353,-0.071432610669148,-0.0749743115507797,-0.070761334158191,-0.0725621042993946
"FTH1",0.17658640572887,-0.00773330435553736,0.00453502614614913,0.00404150454642748,-0.00341792347696584,-0.0113606573075426
"FTHL17",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FTHL3",0.062439961462826,-0.0402197784790216,-0.0371726960269552,-0.0376102434738057,-0.0426305423546412,-0.0409061834415401
"FTL",30.2830120404302,8.27460561192501,9.70549331795459,10.3368163945252,8.52656476118712,8.14302151209682
"FTLP10",-0.0992068149686933,-0.0683747227193747,-0.0714089668355274,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FTMT",-0.0943316455670203,-0.0591870665566365,-0.0627647813317543,-0.0682188745301457,-0.0628051506206346,-0.069210596488137
"FTO",-0.0786025138885847,-0.0615920969573819,-0.0599504089332974,-0.0588978262960674,-0.0618031856657472,-0.0584416015507573
"FTSJ1",-0.0933952797308091,-0.058845356976486,-0.0671767206514843,-0.0719116830198802,-0.066499092975835,-0.0653264652461707
"FTSJ2",-0.0754994410623839,-0.0454176143387791,-0.0483444073233224,-0.0491534362491366,-0.0498763523646465,-0.0544981304150574
"FTSJ3",0.0665156185469908,0.100160206376171,0.0714356487895716,0.0875171184727534,0.0977117979873933,0.0623158048415852
"FTSJD1",-0.096408668372675,-0.0670752637544353,-0.071432610669148,-0.0749743115507797,-0.0682039894487774,-0.0713561644571906
"FTSJD2",-0.0856465660802969,-0.0640431928362435,-0.0671767206514843,-0.0700741059013405,-0.0699088859217198,-0.0689442847727826
"FUBP1",0.00819896590924028,0.130009345928036,0.129870987166345,0.129609274313307,0.0980234166631075,0.0848130451082248
"FUBP3",-0.0942131995050299,-0.063003625664292,-0.0687513999580199,-0.0697984693335595,-0.0690564376852486,-0.0701502246149866
"FUCA1",-0.0861013338915304,-0.0664255342719656,-0.0679215014045755,-0.0737288426144722,-0.0685449687433659,-0.0694467597068333
"FUCA2",-0.0753149478796139,-0.0540806741050416,-0.056536995607325,-0.0523108604221234,-0.0528599211922957,-0.0538700367452329
"FUK",-0.0981306047394555,-0.0674723206605334,-0.0712907476687011,-0.0743617858445998,-0.0716137823946622,-0.0713561644571906
"FUNDC1",-0.0830636615301262,-0.0592785099647991,-0.0603672966232224,-0.0590486431901023,-0.0605319553205365,-0.0424136082442951
"FUNDC2",-0.0617546989912175,-0.0397866254907085,-0.0292992994942773,-0.0290348835872871,-0.0413518699999344,-0.0318616346250103
"FUNDC2P2",-0.0832789035759737,-0.0532143681284154,-0.0488763935755304,-0.0529233861283033,-0.0601057312023009,-0.0517596420213759
"FURIN",-0.0912428592723335,-0.0618774278946778,-0.0650487756426524,-0.0719116830198802,-0.0673515412123062,-0.0683413148516806
"FUS",0.146068671023815,0.331281101178639,0.45209860656186,0.452083641113903,0.406325528796697,0.380429098447259
"FUT1",-0.0971978892073059,-0.05783294781252,-0.059941707621456,-0.0650513951106653,-0.0612458807185812,-0.0572491806800852
"FUT10",-0.0981306047394555,-0.0670752637544353,-0.0705814326656153,-0.0749743115507797,-0.0673515412123062,-0.0707531945360886
"FUT11",-0.0985610888311506,-0.0670752637544353,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0719591343782926
"FUT2",-0.0895156789549804,-0.0559856539535485,-0.0588188401915692,-0.0598639755266968,-0.0544502174567489,-0.0556888690418575
"FUT3",-0.097843644192879,-0.0642878961478511,-0.0639998130877837,-0.0656551704522391,-0.0639214518805288,-0.0656876427154563
"FUT4",-0.096408668372675,-0.0622022926359127,-0.0649423783922109,-0.0705641264662844,-0.0647941965028926,-0.0683413148516806
"FUT5",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FUT6",-0.0944334764540703,-0.0634920252414616,-0.0674439621935566,-0.068165420998209,-0.0666447996666288,-0.0672304807285533
"FUT7",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FUT8",-0.090281494540448,-0.0607072180346778,-0.0673540073026725,-0.0704406521096978,-0.0671930157510262,-0.064962769105198
"FUT9",-0.09734462185291,-0.0644510785670494,-0.06621914539751,-0.0715438673385212,-0.0677503532702394,-0.0648781186463801
"FUZ",-0.0248622123329453,0.0161334253005158,0.0035774508921748,-0.0131092152266097,-0.00171302700402343,0.0453185152760445
"FXC1",-0.0595783899244174,-0.0448447873619697,-0.0419978804245999,-0.0534484081639218,-0.0449037376547393,-0.0548788518036828
"FXN",-0.049004420816095,0.00766956722248143,0.0338631105707432,0.0418430458330636,0.0205339935129411,0.00587109813686749
"FXR1",0.0848251342309725,0.189351305326934,0.310320723915286,0.261302301141986,0.236972479207914,0.151139736429444
"FXR2",-0.0818072819562982,-0.0514628472149859,-0.0575509939190332,-0.0658919428887392,-0.0583223370335031,-0.0565330844728199
"FXYD1",-0.0313729119371916,0.11978218661769,0.114771928560068,0.0613560783677399,0.118243791707063,0.150707686593166
"FXYD2",-0.0958591111461582,-0.0645775975593822,-0.0683401889972091,-0.0676783189222468,-0.0675206990567045,-0.0690546636072054
"FXYD3",-0.0989915729228458,-0.0675084167427484,-0.0658999536461852,-0.0706866316075204,-0.0699088859217198,-0.0713561644571906
"FXYD4",-0.0983458467853031,-0.0683747227193747,-0.0710070216673816,-0.0743617858445998,-0.0711875582764266,-0.0716576494177416
"FXYD5",0.220792509653304,0.00849549428769944,0.0243553139548569,-0.00058646748304402,0.0305095163345881,0.00710443144526005
"FXYD6",-0.0942562479141994,-0.0618774278946778,-0.0612184746267551,-0.0694615801951606,-0.0639417482664214,-0.0635175554828647
"FXYD7",-0.0981306047394555,-0.0675084167427484,-0.0701558436638489,-0.0725242087260601,-0.0699088859217198,-0.0695472546938846
"FYB",-0.0883927937162571,-0.0607870882230645,-0.0636780203620423,-0.0670021944086081,-0.0632415726785644,-0.0669575035135606
"FYCO1",-0.0744539796962237,-0.0592785099647991,-0.0569625846090914,-0.0663989516642611,-0.0545648176652381,-0.0592967660351508
"FYN",0.124666254349053,0.0909322281360282,0.0756220003306752,0.0850996367458101,0.117299520985862,0.107795766124464
"FYTTD1",-0.0886599547221628,-0.0661780182788295,-0.0701558436638489,-0.0708014801774291,-0.070761334158191,-0.0713561644571906
"FZD1",-0.0989054761045067,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FZD10",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"FZD2",0.0263653945787745,-0.0423855434205873,-0.0646231866408861,-0.0706866316075204,-0.0630893000299502,-0.0665324050883747
"FZD3",-0.0685446358768873,-0.0149676875204858,-0.0240463152621434,-0.0241755129869683,-0.02400928421507,-0.0134945008623346
"FZD4",-0.0873070047209223,-0.0662089577778091,-0.0701558436638489,-0.0723336451730944,-0.0707225865114662,-0.070667055975845
"FZD5",-0.0398574081793093,-0.0403335670803383,-0.0348357564141778,-0.0271973064626222,-0.0359885498426283,-0.0425643507245706
"FZD6",-0.0675662342291017,-0.0640431928362435,-0.0658999536461852,-0.0682365287828008,-0.066499092975835,-0.0701502246149866
"FZD7",0.141735131153068,0.146036006495622,0.134552466185775,0.190861844931297,0.14917031085138,0.100490263056877
"FZD8",-0.0976140238294214,-0.0627437338713041,-0.0676023096532507,-0.0719116830198802,-0.0690564376852486,-0.0701502246149866
"FZD9",-0.0994220570145409,-0.0666421107661222,-0.0710070216673816,-0.0749743115507797,-0.070761334158191,-0.0713561644571906
"FZR1",-0.0938257638225043,-0.0636100398479303,-0.0701558436638489,-0.0700741059013405,-0.0690564376852486,-0.0713561644571906
"G0S2",-0.097915362693608,-0.0659923812836525,-0.0697302546620825,-0.07313673443224,-0.0690564376852486,-0.0707531945360886
"G2E3",-0.0731625274211383,-0.0315567187127592,-0.0284481214907446,-0.0167843694636891,-0.0392207494087564,-0.0378913338360301
"G3BP1",-0.00354966325887508,0.00505425904341672,-0.00393522589324063,0.00857662551917115,-0.0139829830381809,-0.00687841147956896
"G3BP2",0.0581351205458747,0.113289640579149,0.172429887342982,0.224428253629956,0.114390422803355,0.0962694736091626
"G6PC",-0.099396734421089,-0.0683747227193747,-0.0713762292203998,-0.0749743115507797,-0.0716137823946622,-0.0723611143258949
"G6PC2",-0.0989915729228458,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"G6PC3",-0.0276380760392157,-0.0432916722831252,-0.0394904273908715,-0.0442690570817705,-0.0356922226050165,-0.0437046262801196
"G6PD",-0.0766064001546993,-0.0653426518011828,-0.0667511316497179,-0.0737492601384199,-0.0690564376852486,-0.0695472546938846
"GAA",0.0499559228036674,0.0230205578146944,-0.00163601437946324,0.00832918448968679,-0.00512281994990825,-0.00744135282037965
"GAB1",-0.0972696365560653,-0.0653426518011828,-0.0701558436638489,-0.0700741059013405,-0.0690564376852486,-0.0701502246149866
"GAB2",-0.0830636615301262,-0.0545138270933547,-0.0552602286020259,-0.0596611688962822,-0.0545648176652381,-0.0598997359562528
"GAB3",-0.0955477001892848,-0.0666421107661222,-0.0697302546620825,-0.0705845439896195,-0.0690564376852486,-0.0701502246149866
"GAB4",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"GABARAP",0.0458376935548837,-0.0363128684270185,-0.0365503059504534,-0.0337982755746223,-0.0290044208375458,-0.0222712805713425
"GABARAPL1",0.614381575651935,0.11897547673132,0.127508323396645,0.146853961103656,0.161798814891069,0.134588050861037
"GABARAPL2",-0.0538982415437185,-0.0478764228011417,-0.0560227623492014,-0.0587591399223704,-0.0543274768620213,-0.056736378615678
"GABARAPL3",0.0811660194515639,-0.0185621290633655,-0.0178083964465853,-0.0103528495488002,-0.00768016465932186,-0.0143755069130525
"GABBR1",-0.092964795639114,-0.0618774278946778,-0.0607928856249887,-0.0627237974271816,-0.0630893000299502,-0.0647234953250687
"GABBR2",0.0304118517978544,-0.038380247999402,-0.0447418150258653,-0.0544436733936022,-0.0395328372805044,-0.0517452978493288
"GABPA",-0.0912428592723335,-0.0631768868596172,-0.068027898655017,-0.0645613745457214,-0.0690564376852486,-0.0701502246149866
"GABPB1",-0.0830636615301262,-0.058845356976486,-0.056536995607325,-0.0598653441296337,-0.0545648176652381,-0.0570356288310183
"GABPB2",-0.096408668372675,-0.0683747227193747,-0.071432610669148,-0.0737492601384199,-0.070761334158191,-0.0725621042993946
"GABRA1",-0.0989915729228458,-0.0679415697310616,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"GABRA2",-0.0994220570145409,-0.0679415697310616,-0.0697302546620825,-0.0749130589801617,-0.0716137823946622,-0.0725405696591829
"GABRA3",-0.0993144359916171,-0.0679415697310616,-0.0712907476687011,-0.0747190925063339,-0.0711875582764266,-0.0719591343782926
"GABRA4",-0.0993409918285766,-0.0683747227193747,-0.071432610669148,-0.0748211801242347,-0.0705482220990732,-0.0718083918980171
"GABRA5",-0.0977001206477604,-0.0644763458245566,-0.0646231866408861,-0.0676240030766209,-0.066499092975835,-0.0635175554828647
"GABRA6",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"GABRB1",-0.0961934263268275,-0.0664977264368289,-0.0702977066642958,-0.0745659610804014,-0.0704771847463181,-0.0709541845101913
"GABRB2",-0.0964004686757109,-0.0664894759037388,-0.0691121373021108,-0.0740420904099653,-0.070761334158191,-0.0690950272530581
"GABRB3",-0.066928695141331,0.00613352585626018,0.0266723670958842,0.0220637752637894,-0.00780331956946581,-0.00870022739195717
"GABRD",-0.0989915729228458,-0.0679415697310616,-0.0707942271664985,-0.07313673443224,-0.0716137823946622,-0.0707531945360886
"GABRE",-0.0972696365560653,-0.0683747227193747,-0.0705814326656153,-0.0743617858445998,-0.0699088859217198,-0.0725621042993946
"GABRG1",-0.0994220570145409,-0.0666421107661222,-0.0688790766585498,-0.0749743115507797,-0.0699088859217198,-0.0695472546938846
"GABRG2",-0.0989915729228458,-0.0679415697310616,-0.071432610669148,-0.0749743115507797,-0.0690564376852486,-0.0725621042993946
"GABRG3",-0.0914202521150677,-0.0656765287668078,-0.0682211157404993,-0.0738859687738037,-0.0666281481277589,-0.0686165837280239
"GABRP",-0.0994220570145409,-0.0683747227193747,-0.0684534876567834,-0.0749743115507797,-0.070761334158191,-0.0725621042993946
"GABRQ",-0.0994220570145409,-0.0679415697310616,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"GABRR1",-0.0994220570145409,-0.0679415697310616,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"GABRR2",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
